PKT,76.6,"Procera Networks, Inc."
PLI,5.7,"Proliance International, Inc."
PAX,285.9,Prospect Acquisition Corporation
PAX/U,0,Prospect Acquisition Corporation
PAX/WS,0,Prospect Acquisition Corporation
PZZ,43.6,Prospect Medical Hldgs Inc
PLX,139.7,"Protalix BioTherapeutics, Inc."
PDO,19.9,Pyramid Oil Co
QGP,4.6,"Quantum Group, Inc. (The)"
QGP/WS/A,0,"Quantum Group, Inc. (The)"
QGP/WS/B,0,"Quantum Group, Inc. (The)"
QMM,38.5,Quaterra Resources Inc
QCC,100.3,Quest Cap Corp New
RAE,32.1,RAE Systems Inc
RDI,82.7,Reading International Inc
RDI/B,5.8,Reading International Inc
RMX,5.8,Ready Mix Inc.
UTG,265.5,Reaves Utility Income Fund
RGN,60.8,Regenerx Biopharmaceuticals Inc
RWC,9.9,RELM Wireless Corporation
RAK,120.1,Renaissance Acquisition Corp
RAK/U,0,Renaissance Acquisition Corp
RAK/WS,0,Renaissance Acquisition Corp
RCG,13,"Renaissance Capital Growth & Income Fund III, Inc."
RTK,113.1,"Rentech, Inc."
RVP,20.2,"Retractable Technologies, Inc."
RNN,49.9,"Rexahn Pharmaceuticals, Inc."
RFR,2.1,RFR F.I.R.E. Fund
RIC,41.4,"Richmont Mines, Inc."
RIV,37.5,Riviera Holdings Corporation
RAP,11.3,RMR Asia Pacific Real Estate Fund
RAF,31.2,RMR Asia Real Estate Fund
RCR,2.3,RMR Dividend Capture Fund
RHR,5.1,RMR Hospitality and Real Estate Fund
RDR,3.3,RMR Preferred Dividend Fund
RMR,18.4,RMR Real Estate Fund
RPI,4.5,"Roberts Realty Investors, Inc."
RBY,171.5,Rubicon Minerals Corp
BQY,59.5,S&P Quality Rankings Glbl Equ Mngd Tr
SAL,37.2,"Salisbury Bancorp, Inc."
SSN,1.8,Samson Oil & Gas Limited
SDO^A,6.8,San Diego Gas & Electric Company
SDO^B,4.6,San Diego Gas & Electric Company
SDO^C,5,San Diego Gas & Electric Company
SDO^H,16.4,San Diego Gas & Electric Company
MEJ,125.1,Santa Monica Media Corporation
MEJ/U,0,Santa Monica Media Corporation
MEJ/WS,0,Santa Monica Media Corporation
FYR,917,Sapphire Industrials Corp.
FYR/U,0,Sapphire Industrials Corp.
FYR/WS,0,Sapphire Industrials Corp.
DDD,26.7,SCOLR Inc
SRO,25,"Scudder RREEF Real Estate Fund II, Inc."
SRQ,30.6,"Scudder RREEF Real Estate Fund, Inc."
SEB,1482.9,Seaboard Corporation
SA,487.9,"Seabridge Gold, Inc."
HLD,92.3,Secure America Acquisition Corporation
HLD/U,0,Secure America Acquisition Corporation
HLD/WS,0,Secure America Acquisition Corporation
SNT,16.7,Senesco Technologies Inc
SVT,10.5,"Servotronics, Inc."
SIF,31.5,"SIFCO Industries, Inc."
WWZ^K,0,SiM Internal Test 10
MMZ^K,0,SiM Internal Test 6
OOZ^K,0,SiM Internal Test 7
QQZ^K,0,SiM Internal Test 8
SS^K,0,SiM Internal Test 9
SMD,3.3,"Singing Machine Company, Inc. (The)"
SVA,55.6,"Sinovac Biotech, Ltd."
SLI,51.7,"SL Industries, Inc."
ZXX,0,SM Listed Test 3
ZXX^F,0,SM Listed Test 3
MVE,1.1,"Smart Move, Inc."
MVE/WS,0,"Smart Move, Inc."
SBN,15.9,"SoftBrands, Inc."
XPL,44.6,Solitario Exploration & Royalty Corp
SCE^B,17.3,Southern California Edison Company
SCE^C,21.4,Southern California Edison Company
SCE^D,32.3,Southern California Edison Company
SCE^E,26.3,Southern California Edison Company
SSE,13.7,Southern Connecticut Bancorp Inc
SGB,26.5,Southwest Georgia Financial Corporation
DSP,493.5,"SP Acquisition Holdings, Inc"
DSP/U,0,"SP Acquisition Holdings, Inc"
DSP/WS,0,"SP Acquisition Holdings, Inc"
LOV,55.1,Spark Networks Plc
OOO,39,SPDR O-Strip Exchange Traded Fund
SPY,71995.8,SPDR Trust Series I
HMR,245.2,Sports Properties Acquisition
HMR/U,0,Sports Properties Acquisition
HMR/WS,0,Sports Properties Acquisition
TSC,8.6,Stephan Company (The)
SOC,266,Stoneleigh Partners Acquisition Corp
SOC/U,0,Stoneleigh Partners Acquisition Corp
SOC/WS,0,Stoneleigh Partners Acquisition Corp
OOO/U,0,"Stream Global Services, Inc"
OOO/WS,0,"Stream Global Services, Inc"
SUF,84.5,"Sulphco, Inc."
SNR,22.3,Sunair Services Corporation
SSY,6.9,"SunLink Health Systems, Inc."
STS,10.7,"Supreme Industries, Inc."
SYI,2.3,"Synvista Therapeutics, Inc"
TNF,122.8,Tailwind Financial Inc
TNF/U,0,Tailwind Financial Inc
TNF/WS,0,Tailwind Financial Inc
TLF,23.6,"Tandy Leather Factory, Inc."
TRE,374.5,Tanzanian Royalty Exploration Corporation
TGB,74.4,Taseko Mines Limited
TSH,52.8,Teche Holding Company
TIK,7.5,Tel-Instrument Electronics Corp.
TKO,12.1,"Telkonet, Inc."
TGC,36.8,"Tengasco, Inc."
TF,20.9,Thai Capital Fund Inc
GGN,237.3,The Gabelli Global Goldn Natural Resources & Income Trust
GGN^A,92,The Gabelli Global Goldn Natural Resources & Income Trust
TPI,20.4,"Tianyin Pharmaceutical Co., Inc."
TBV,139.8,"Tiens Biotech Group (USA), Inc."
TLR,13.5,Timberline Resources Corporation
TMI,91.3,"TM Entertainment and Media, Inc."
TMI/U,0,"TM Entertainment and Media, Inc."
TMI/WS,0,"TM Entertainment and Media, Inc."
TOF,11,Tofutti Brands Inc.
TMP,560.4,"TompkinsTrustco, Inc."
TIL,109.3,Trans-India Acquisition Corporation
TIL/U,0,Trans-India Acquisition Corporation
TIL/WS,0,Trans-India Acquisition Corporation
TLX,1.6,Trans-Lux Corporation
TA,38.5,TravelCenters of America LLC
TGY,88.2,Tremisis Energy Acquisition Corporation II
TGY/U,0,Tremisis Energy Acquisition Corporation II
TGY/WS,0,Tremisis Energy Acquisition Corporation II
TIV,49.3,Tri-Valley Corporation
TUX,1024.7,Trian Acquisition I Corp.
TUX/U,0,Trian Acquisition I Corp.
TUX/WS,0,Trian Acquisition I Corp.
TRT,5.7,Trio-Tech International
TCW,624.5,Triplecrown Acquisition Corp.
TCW/U,0,Triplecrown Acquisition Corp.
TCW/WS,0,Triplecrown Acquisition Corp.
TCX,24.4,Tucows Inc
HTM,51.5,U.S. Geothermal Inc.
UXG,72,U.S. Gold Corporation
ULU,18.3,Uluru Inc.
UMH,65.2,"UMH Properties, Inc."
AFP,153.9,United Capital Corporation
URX,519.2,United Refining Energy Corp
URX/U,0,United Refining Energy Corp
URX/WS,0,United Refining Energy Corp
UG,45.5,"United-Guardian, Inc."
UVE,96.9,UNIVERSAL INSURANCE HOLDINGS INC
UPG,12.9,Universal Power Group Inc
UUU,8.2,"Universal Security Instruments, Inc."
UQM,33.7,UQM TECHNOLOGIES INC
URG,0,Ur Energy Inc
URZ,34.4,Uranerz Energy Corporation
UEC,14.4,Uranium Energy Corp.
UPI,14.2,"Uroplasty, Inc."
UDW,4.9,US Dataworks Inc
UTK,96.3,UTEK Corporation
IVA,1.3,"ValueRich, Inc."
VKI,331.3,Van Kampen Advantage Municipal Income Trust II
VMV,29.3,Van Kampen Massachusetts Value Municipal Income Trust
VKL,110.7,Van Kampen Select Sector Municipal Trust
VTG,83.3,Vantage Drilling Company
VTG/U,0,Vantage Drilling Company
VTG/WS,0,Vantage Drilling Company
PGV,3.5,Velocity Portfolio Group
PGV^,4.7,Velocity Portfolio Group
VPS,15,"Vermont Pure Holdings, Ltd."
VSR,37.1,"Versar, Inc."
VII,26.5,"Vicon Industries, Inc"
VRY,392.9,Victory Acquisition Corp
VRY/U,0,Victory Acquisition Corp
VRY/WS,0,Victory Acquisition Corp
VXC^D,0.1,Vineyard National Bancorp
VHC,51.6,VirnetX Holding Corp
VGZ,38.6,Vista Gold Corporation
TSV,10.8,WACHOVIA CORP.
WSO/B,144.8,"Watsco, Inc."
WGA,6.2,Wells-Gardner Electronics Corporation
WSC,2049.8,Wesco Financial Corporation
SBI,105.6,Western Asset Intermediate Muni Fund Inc
WGW,212,"Western Goldfields, Inc. (Canada)"
WLB,107.3,Westmoreland Coal Company
WLB^,18,Westmoreland Coal Company
RVR,25.2,"White River Capital, Inc."
WYY,12.2,WidePoint Corporation
GIW,74.1,Wilber Corporation
WOC,7.8,Wilshire Enterprises Inc
WEX,2.4,"Winland Electronics, Inc."
WTT,8.7,"Wireless Telecom Group,  Inc."
WIS^,7.7,Wisconsin Power & Light Co.
WZE,38.8,WIZZARD SOFTWARE CORPORATION
XCR,2.5,"Xcorporeal, Inc."
BZI,7.7,"XELR8 Holdings, Inc."
BZI/WS/A,0,"XELR8 Holdings, Inc."
BZI/WS/B,0,"XELR8 Holdings, Inc."
XNN,11.1,"Xenonics Holdings, Inc."
XFN,14,"Xfone, Inc."
YMI,21.5,"YM BioSciences, Inc."
ZBB,14.2,ZBB Energy Corporation
ZN,65.7,Zion Oil & Gas Inc
MMM,39872.6,3M Company
PAR,465.4,3PAR Inc
CFD,42.8,40/86 Strategic Income Fund
KDE,25.9,"4Kids Entertainment, Inc."
NDN,764.5,99 Cents Only Stores
AHC,38.7,A.H. Belo Corporation
AIR,713.1,AAR Corp.
RNT,1203.2,"Aaron Rents, Inc."
RNT/A,182.5,"Aaron Rents, Inc."
ABB,4482.5,ABB Ltd
ABT,82807.9,Abbott Laboratories
ANF,2008.3,Abercrombie & Fitch Company
ABH,25,Abitibibowater Inc
ABM,971.3,ABM Industries Incorporated
ABN^E,528,ABN Amro Holding N.V.
ABN^F,84.8,ABN Amro Holding N.V.
ABN^G,658.7,ABN Amro Holding N.V.
AKR,461.7,Acadia Realty Trust
ACN,21782.8,Accenture Ltd.
ABD,186.9,Acco Brands Corporation
ACE,17653.2,Ace Limited
ATV,48.4,"Acorn International, Inc."
ATU,1072.5,Actuant Corporation
AYI,1429.9,Acuity Brands Inc
ADX,695.8,Adams Express Company (The)
ASF,549.4,"Administaff, Inc."
PVD,87.9,"Administradora de Fondos de Pensiones-Provida, S.A."
AEA,115.5,"Advance America, Cash Advance Centers, Inc."
AAP,3186.4,Advance Auto Parts Inc
EYE,405.1,"Advanced Medical Optics, Inc."
AMD,1314.3,"Advanced Micro Devices, Inc."
ASX,74.6,"Advanced Semiconductor Engineering, Inc."
AAV,582.1,ADVANTAGE ENERGY INCOME FUND
ATE,19.4,Advantest Corporation (Kabushiki Kaisha Advantest) ADS
AGC,167.9,Advent Claymore Convertible Securities and Income Fund
AVK,257.7,Advent Claymore Convertible Securities and Income Fund
LCM,110.3,Advent/Claymore Enhanced Growth & Income Fund
ACM,3168.3,Aecom Technology Corporation
ANW,720.1,Aegean Marine Petroleum Network Inc.
AEB,0,Aegon NV
AED,0,Aegon NV
AEF,0,Aegon NV
AEG,1282.8,Aegon NV
AEH,363.7,Aegon NV
AEV,0,Aegon NV
AER,256,Aercap Holdings N.V.
ARO,1075.8,Aeropostale Inc
AES,5456.7,Aes Trust
AES^C,340.2,Aes Trust
AET,13141.4,Aetna Inc.
ACS,4179.2,"Affiliated Computer Services, Inc."
AMG,1721.9,"Affiliated Managers Group, Inc."
AFL,21367.1,AFLAC Incorporated
AG,2164.3,AGCO Corporation
A,5501.5,"Agilent Technologies, Inc."
ATG,2407.1,"AGL Resources, Inc."
AEM,7385.1,Agnico-Eagle Mines Limited
ADC,142.6,Agree Realty Corporation
GRO,30.9,Agria Corporation
AGU,5383.6,Agrium Inc.
APD,10535.8,"Air Products and Chemicals, Inc."
AYR,375.8,Aircastle Limited
ARG,3156.4,"Airgas, Inc."
AAI,520.5,"AirTran Holdings, Inc."
AKS,1044,AK Steel Holding Corporation
ABA,152.8,Alabama Power Company
ALF,1461.8,Alabama Power Company
ALM,241.8,Alabama Power Company
ALP^N,103.8,Alabama Power Company
ALP^O,31.4,Alabama Power Company
ALP^P,87,Alabama Power Company
ALQ,97.7,Alabama Power Company
ALZ,19.5,Alabama Power Company
ALG,148.3,"Alamo Group, Inc."
ALK,1059.1,"Alaska Air Group, Inc."
AIN,342.1,Albany International Corporation
ALB,2034,Albemarle Corporation
ACV,2401.6,Alberto-Culver Company
ALU,1817.2,Alcatel
AA,9011.6,Alcoa Inc.
ACL,26702.9,Alcon Inc
AFN,26,Alesco Financial Inc
AXB,1036.3,"Alexander & Baldwin, Inc."
ALX,1295.1,"Alexander's, Inc."
ARE,1944.6,"Alexandria Real Estate Equities, Inc."
ARE^C,103.7,"Alexandria Real Estate Equities, Inc."
Y,2333,Alleghany Corporation
AYE,5724.2,"Allegheny Energy, Inc."
ATI,2458.4,Allegheny Technologies Incorporated
AGN,12398.9,"Allergan, Inc."
ALE,1020.7,"Allete, Inc."
AKP,81.6,Alliance California Municipal Income Fund Inc
AB,1819,Alliance Capital Management Holding L.P.
ACG,1607.7,Alliance Capital Management Holding L.P.
ADF,106.9,Alliance Capital Management Holding L.P.
ADF/WD,0,Alliance Capital Management Holding L.P.
ADS,3003,Alliance Data Systems Corporation
AIQ,407.5,"Alliance Imaging, Inc."
AFB,271.1,Alliance National Municipal Income Fund Inc
AYN,46.7,Alliance New York Municipal Income Fund Inc
AOI,261.6,"Alliance One International, Inc."
AWF,580.9,Alliance World Dollar Government Fund II
LNT,3222.9,Alliant Energy Corporation
ATK,2805.6,Alliant Techsystems Inc.
AZ,1284.1,Allianz SE
AZM,0,Allianz SE
AFC,68.8,Allied Capital Corporation
ALD,480.7,Allied Capital Corporation
AIB,268.6,"Allied Irish Banks, p.l.c."
AWH,1990.3,"Allied World Assurance Company Holdings, LTD."
ALY,195.3,Allis-Chalmers Corporation
ALL,17558.1,Allstate Corporation (The)
ALJ,428.3,"Alon USA Energy, Inc."
ANR,1141.3,"Alpha Natural Resources, inc."
AGD,169.7,Alpine Global Dynamic Dividend Fund
AWP,417.9,Alpine Global Premier Properties Fund
AOD,1288.9,Alpine Total Dynamic Dividend Fund
MO,31029.6,Altria Group
AWC,110.9,Alumina Ltd
ACH,372.5,Aluminum Corporation of China Ltd
AMB,2306.6,AMB Property Corporation
AMB^L,35.3,AMB Property Corporation
AMB^M,36.2,AMB Property Corporation
AMB^O,50.3,AMB Property Corporation
AMB^P,32.9,AMB Property Corporation
ABK,373.4,"Ambac Financial Group, Inc."
ABK^Z,59.3,"Ambac Financial Group, Inc."
AKF,28,"Ambac Financial Group, Inc."
AKT,24.9,"Ambac Financial Group, Inc."
ACO,637.2,Amcol International Corporation
DOX,3777.8,Amdocs Limited
AO^A,112.6,Amerco
AEE,7032.9,Ameren Corporation
MFA,1217.6,"America First Mortgage Investments, Inc."
MFA^A,73,"America First Mortgage Investments, Inc."
AMX,20652,"America Movil, S.A.B. de C.V."
AXL,156.9,"American Axle & Manufacturing Holdings, Inc."
ACC,866.4,American Campus Communities Inc
AEO,1929.7,"American Eagle Outfitters, Inc."
AEP,13430.3,"American Electric Power Company, Inc."
AEP^A,291,"American Electric Power Company, Inc."
AEL,372.1,American Equity Investment Life Holding Company
AXP,21516,American Express Company
AFE,139.8,"American Financial Group, Inc."
AFG,2643.4,"American Financial Group, Inc."
GFW,74,"American Financial Group, Inc."
GFZ,44.9,"American Financial Group, Inc."
AM,317.3,American Greetings Corporation
MRF,55.2,"American Income Fund, Inc."
AFF,202.5,"American International Group, Inc."
AIG,4223.2,"American International Group, Inc."
AIG^A,612,"American International Group, Inc."
AVF,0,"American International Group, Inc."
ANL,109.7,"American Land Lease, Inc."
ANL^A,11.9,"American Land Lease, Inc."
XAA,47.9,American Municipal Income Portfolio
AOB,531.3,"American Oriental Bioengineering, Inc."
ARL,100.5,"American Realty Investors, Inc."
ARP,315.2,American Reprographics Company
ASI,135.8,"American Safety Insurance Holdings, Ltd."
SLA,101.2,"American Select Portfolio, Inc."
AWR,570.2,American States Water Company
ASP,36.8,American Strategic Income Portfolio
BSP,135.1,American Strategic Income Portfolio II
CSP,183.7,American Strategic Income Portfolio III
AMT,11631.1,American Tower Corporation
AVD,315.1,American Vanguard Corporation
AWK,3340.5,"American Water Works Company, Inc."
ACF,888.4,AmeriCredit Corporation
APU,1603.8,"AmeriGas Partners, L.P."
AGP,1563.5,AMERIGROUP Corporation
AMP,5059.7,"AMERIPRISE FINANCIAL SERVICES, INC."
ABC,5570.8,AmerisourceBergen Corporation (Holding Co)
AMN,577.7,Ameron International Corporation
AHS,275.6,AMN Healthcare Services Inc
AP,220.8,Ampco-Pittsburgh Corporation
APH,4215.2,Amphenol Corporation
AAR,69.9,AMR Corporation
AMR,2974.3,AMR Corporation
AXR,187.6,AMREP Corporation
AME,3224.1,"AMTEK, Inc."
APC,17696,Anadarko Petroleum Corporation
ADI,5538.5,"Analog Devices, Inc."
AU,3416,AngloGold Ashanti Ltd.
AXE,1063.3,Anixter International Inc.
NLY,8589.8,Annaly Capital Management Inc
NLY^A,141.3,Annaly Capital Management Inc
ANN,329.7,AnnTaylor Stores Corporation
AHR,171.5,"Anthracite Capital, Inc."
AHR^C,16,"Anthracite Capital, Inc."
AHR^D,19.5,"Anthracite Capital, Inc."
ANH,575.6,Anworth Mortgage Asset  Corporation
ANH^A,34.9,Anworth Mortgage Asset  Corporation
ANH^B,22.5,Anworth Mortgage Asset  Corporation
AOC,12323.6,Aon Corporation
APA,24943,Apache Corporation
AIV,1023.9,Apartment Investment and Management Company
AIV^G,64,Apartment Investment and Management Company
AIV^T,84.3,Apartment Investment and Management Company
AIV^U,110.8,Apartment Investment and Management Company
AIV^V,47.4,Apartment Investment and Management Company
AIV^Y,47.4,Apartment Investment and Management Company
AIT,800.8,"Applied Industrial Technologies, Inc."
ATR,2379.1,"AptarGroup, Inc."
WTR,2783,"Aqua America, Inc."
ARA,413,Aracruz Celulose S.A.
ARB,350.4,Arbitron Inc.
ABR,74.2,Arbor Realty Trust
MT,1232.8,ArcelorMittal
ARH^A,159,Arch Capital Group Ltd.
ARH^B,100.1,Arch Capital Group Ltd.
ARJ,648.8,"Arch Chemicals, Inc."
ACI,2327.2,"Arch Coal, Inc."
ADM,18493.7,Archer-Daniels-Midland Company
ADM^A,1316.4,Archer-Daniels-Midland Company
ARD,1071.6,Arena Resources Inc
AWI,1233,Armstrong World Industries Inc
ARW,2247.6,"Arrow Electronics, Inc."
AJG,2461.5,Arthur J. Gallagher & Co.
ARM,210.7,"ArvinMeritor, Inc."
ASA,489.6,ASA Limited
ABG,146,Asbury Automotive Group Inc
AHT,106.7,Ashford Hospitality Trust Inc
AHT^A,15,Ashford Hospitality Trust Inc
AHT^D,54.3,Ashford Hospitality Trust Inc
ASH,773.8,Ashland Inc.
APB,66.4,"Asia Pacific Fund, Inc. (The)"
GRR,48.1,"Asia Tigers Fund, Inc. (The)"
AHL,1975.7,Aspen Insurance Holdings Limited
AHL^,193.2,Aspen Insurance Holdings Limited
AHL^A,100.7,Aspen Insurance Holdings Limited
ALC,219.1,"Assisted Living Concepts, Inc. New"
ABW^A,139.8,Associated Banc-Corp
AEC,151.2,Associated Estates Realty Corporation
AEC^B,3.8,Associated Estates Realty Corporation
AIZ,3528.5,"Assurant, Inc."
AGO,1036.8,Assured Guaranty Ltd
AF,1579.8,Astoria Financial Corporation
AZN,4767.1,Astrazeneca PLC
ATT,1147.2,AT&T Inc.
T,167950.5,AT&T Inc.
ATN,809.4,"Atlas Energy Resources, LLC"
AHD,104.5,"Atlas Pipeline Holdings, L.P."
APL,275.7,"Atlas Pipeline Partners, L.P."
ATO,2169.9,Atmos Energy Corporation
ATW,978.4,"Atwood Oceanics, Inc."
AUO,760.9,AU Optronics Corp
ALV,1508.7,"Autoliv, Inc."
AN,1747.3,"AutoNation, Inc."
AZO,8014.6,"AutoZone, Inc."
AVB,4671.4,"AvalonBay Communities, Inc."
AVR,27.9,Aventine Renewable Energy Holdings Inc.
AVY,3478.7,Avery Dennison Corporation
AVY^A,274,Avery Dennison Corporation
CAR,71,"Avis Budget Group, Inc."
AVA,1054.9,Avista Corporation
AVT,2743.3,"Avnet, Inc."
AVP,10243.9,"Avon Products, Inc."
AVX,1354,AVX Corporation
AXA,2209.9,AXA
AXS,4119.1,Axis Capital Holdings Limited
AXS^A,173.8,Axis Capital Holdings Limited
AZZ,316.5,AZZ Incorporated
BGF,207,B&G Foods Holdings Corp.
BGS,198.7,B&G Foods Holdings Corp.
FLY,227.5,Babcock & Brown Air Limited
BMI,429.1,"Badger Meter, Inc."
BHI,9862.5,Baker Hughes Incorporated
BEZ,825.5,Baldor Electric Company
BLL,3934,Ball Corporation
BYI,1317.1,"Bally Technologies, Inc."
BGE^B,158,Baltimore Gas & Electric Company
BBV,1768.9,Banco Bilbao Viscaya Argentaria S.A.
BBD,3627,Banco Bradesco Sa
BCH,47.8,Banco De Chile
ITU,3259.1,Banco Itau Holding Financeira SA (Holding Co)
BLX,393,"Banco Latinoamericano de Exportaciones, S.A."
BMA,159.4,Banco Macro S.A.
STD,1512.6,"Banco Santander, S.A."
STD^A,0,"Banco Santander, S.A."
STD^B,0,"Banco Santander, S.A."
STD^C,0,"Banco Santander, S.A."
STD^I,190,"Banco Santander, S.A."
SAN,966,"Banco Santiago, S.A."
CIB,1300.5,BanColombia S.A.
BXS,1941.3,"BancorpSouth, Inc."
BXS^A,125,"BancorpSouth, Inc."
BAC,70647.5,Bank of America Corporation
BAC^B,725.4,Bank of America Corporation
BAC^C,570.5,Bank of America Corporation
BAC^D,451.2,Bank of America Corporation
BAC^E,891,Bank of America Corporation
BAC^H,2187,Bank of America Corporation
BAC^I,349.8,Bank of America Corporation
BAC^J,698.4,Bank of America Corporation
BAC^L,4495.4,Bank of America Corporation
BAC^U,235.6,Bank of America Corporation
BAC^V,739.1,Bank of America Corporation
BAC^W,376.4,Bank of America Corporation
BAC^X,335.9,Bank of America Corporation
BAC^Y,334,Bank of America Corporation
BAC^Z,332,Bank of America Corporation
IKJ,186.4,Bank of America Corporation
IKL,102.5,Bank of America Corporation
IKM,130.7,Bank of America Corporation
IKR,112.9,Bank of America Corporation
BOH,2155.2,Bank of Hawaii Corporation
BMO,13000.3,Bank Of Montreal
BK,32510.6,Bank of New York Mellon Corporation (The)
BK^E,189.9,Bank of New York Mellon Corporation (The)
BK^F,312.3,Bank of New York Mellon Corporation (The)
BNS,26758.5,Bank of Nova Scotia (The)
ONE^W,0,Bank One Corporation
BBX,59.6,"BankAtlantic Bancorp, Inc."
BCS,765.8,Barclays PLC
BCS^,376.5,Barclays PLC
BCS^A,743.6,Barclays PLC
BCS^C,683.1,Barclays PLC
BCS^D,1592.1,Barclays PLC
BKS,829.6,"Barnes & Noble, Inc."
B,778.5,"Barnes Group, Inc."
ABX,32074.5,Barrick Gold Corporation
BAS,541.1,"Basic Energy Services, Inc."
BAX,33235,Baxter International Inc.
BTE,1010.4,Baytex Energy Trust
BBT,15171.3,BB&T Corporation
BBT^A,449.1,BB&T Corporation
PMB^,23.6,BB&T Corporation
BFR,37,BBVA Banco Frances S.A.
BCE,16499.9,"BCE, Inc."
BSC^X,245.4,"Bear Stearns Companies, Inc (The)"
TZF,0,"Bear Stearns Depositor, Inc."
BZH,62.1,"Beazer Homes USA, Inc."
BEC,2753.7,"Beckman Coulter, Inc."
BDX,16481,"Becton, Dickinson and Company"
BDC,970.7,Belden CDT Inc
BLC,137.8,Belo Corporation
BMS,2360.3,"Bemis Company, Inc."
BHE,831.5,"Benchmark Electronics, Inc."
HNR,141.6,Benton Oil and Gas Company
BRK/A,102492.6,Berkshire Hathaway Inc.
BRK/B,47107.6,Berkshire Hathaway Inc.
BRY,323.1,Berry Petroleum Company
BBY,11590.7,"Best Buy Co., Inc."
BHP,5586.4,BHP Billiton Limited
BBL,448.2,BHP Billiton plc
BIG,1189.9,"Big Lots, Inc."
BBG,953.7,Bill Barrett Corporation
BIO,1668.5,"Bio-Rad Laboratories, Inc."
BIO/B,358.2,"Bio-Rad Laboratories, Inc."
BMR,941.6,Biomed Realty Trust
BMR^A,130.2,Biomed Realty Trust
BVF,1499.9,Biovail Corporation
BJS,3407.9,BJ Services Company
BJ,2014.7,"BJ's Wholesale Club, Inc."
BDK,2512.5,Black & Decker Corporation (The)
BKH,1036.6,Black Hills Corporation
BGR,453,Black Rock Global Energy and Resources Trust
APX,125,"Blackrock APEX Municipal Fund, Inc."
BCK,52.4,Blackrock California Insured Municipal Income Trust
BJZ,74.6,Blackrock California Municipal 2018 Term Trust
BZA,35.7,Blackrock California Municipal Bond Trust
BFZ,137.8,BlackRock California Municipal Income Trust
CII,136.4,Blackrock Capital and Income Strategies Fund Inc
BHK,295.9,Blackrock Core Bond Trust
CYE,135.5,"Blackrock Corporate High Yield Fund III, Inc"
HYV,198.7,Blackrock Corporate High Yield Fund V Inc
HYT,221.2,Blackrock Corporate High Yield Fund VI Inc
COY,130,"Blackrock Corporate High Yield Fund, Inc."
DSU,271.5,"Blackrock Debt Strategies Fund, Inc."
BHL,81.8,Blackrock Defined Opportunity Credit Trust
DVF,69.3,"Blackrock Diversified Income Strategies Fund, Inc."
BDV,455.8,Blackrock Dividend Achievers Trust
BQR,96.3,BlackRock Ecosolutions Investment Trust
BDJ,581.9,Blackrock Enhanced Dividend Achievers Trust
EGF,203.1,"Blackrock Enhanced Government Fund, Inc"
